store_name,address,nickname,content,cleaned_content,tokenized_words,sentiment,sentiment_score
양파이 장기동 라베니체점,경기 김포시 김포한강4로 12 라베니체 5차 101호,coo****,금요일인가 어머니가 먼저 왔다가신 다음에너무 만족했다고 하시면서 저랑 제 남자친구를데리고 가셨어요사장님이 너무 친절하시고 고기도 직접 구워주시고어떻게 먹어야 맛있는지까지 다 알려주셨어요라베니체 가면 꼭 먹어봐야될 양고기 찐 맛집입니다!장기동 양고기맛집이라고 감히 말할수 있어요!한번도 안먹은 사람은 있어도한번만 먹어보신 분은 없으실것 같아요,금요일인가 어머니가 먼저 왔다가신 다음에너무 만족했다고 하시면서 저랑 제 남자친구를데리고 가셨어요사장님이 너무 친절하시고 고기도 직접 구워주시고어떻게 먹어야 맛있는지까지 다 알려주셨어요라베니체 가면 꼭 먹어봐야될 양고기 찐 맛집입니다!장기동 양고기맛집이라고 감히 말할수 있어요!한번도 안먹은 사람은 있어도한번만 먹어보신 분은 없으실것 같아요,"['금요일', '어머니', '먼저', '다음', '만족하다', '남자친구', '데리', '사장', '친절하다', '고기', '직접', '어떻다', '맛있다', '라베', '니체', '가면', '양고기', '맛집', '이다', '장기동', '양고기', '맛집', '감히', '있다', '한번', '사람', '있다', '번만', '보신', '없다', '같다']",Positive,0.9715880751609802
양파이 장기동 라베니체점,경기 김포시 김포한강4로 12 라베니체 5차 101호,낮누91,고기 잘 구워주셔서 가족들끼리 대화하기 편했어요.  어머니 생신 기념으로 예약하고 갔는데 편안하게 즐거운 자리 맛있는 고기와 함께 잘 즐기고 왔습니다.특히 양고기가 신선한게 느껴져요 ㅎㅎㅎ 부모님도 좋아하셨어요.,고기 잘 구워주셔서 가족들끼리 대화하기 편했어요. 어머니 생신 기념으로 예약하고 갔는데 편안하게 즐거운 자리 맛있는 고기와 함께 잘 즐기고 왔습니다.특히 양고기가 신선한게 느껴져요 ㅎㅎㅎ 부모님도 좋아하셨어요.,"['고기', '가족', '끼리', '대화', '편하다', '어머니', '생신', '기념', '예약', '편안하다', '즐겁다', '자리', '맛있다', '고기', '양고기', '신선하다', '부모님', '좋아하다']",Positive,0.9736982583999634
양파이 장기동 라베니체점,경기 김포시 김포한강4로 12 라베니체 5차 101호,shi****,기념일 맞이해서 오랜만에 분위기좋은 라베니체 양파이 왔는데 역시나 고기 맛도 좋고 반찬도 맛있고 친절해서 기분좋게 가족들과 좋은 시간 보냈습니다어떻게 먹어야 맛있게 먹을수 있는지 좋은 조합도 친잘하게 알려주셔서 좋았어요조만간 또 지인들과 방문해야겠어요!!!,기념일 맞이해서 오랜만에 분위기좋은 라베니체 양파이 왔는데 역시나 고기 맛도 좋고 반찬도 맛있고 친절해서 기분좋게 가족들과 좋은 시간 보냈습니다어떻게 먹어야 맛있게 먹을수 있는지 좋은 조합도 친잘하게 알려주셔서 좋았어요조만간 또 지인들과 방문해야겠어요!!!,"['기념일', '맞이', '분위기', '좋다', '라베', '니체', '파이', '역시', '고기', '좋다', '반찬', '맛있다', '친절하다', '기분', '좋다', '가족', '좋다', '시간', '어떻다', '맛있다', '있다', '좋다', '조합', '좋다', '조만간', '지인', '방문']",Positive,0.9718303084373474
양파이 장기동 라베니체점,경기 김포시 김포한강4로 12 라베니체 5차 101호,eri****,오랜만에 맛있는 식사했네요 사장님 너무 친절하시고 양고기잡내없고 너무 맛있게 올클리어했어요자주 가야겠어요,오랜만에 맛있는 식사했네요 사장님 너무 친절하시고 양고기잡내없고 너무 맛있게 올클리어했어요자주 가야겠어요,"['맛있다', '식사', '사장', '친절하다', '양고기', '없다', '맛있다', '클리어', '자주']",Positive,0.9742655754089355
양파이 장기동 라베니체점,경기 김포시 김포한강4로 12 라베니체 5차 101호,스마일천사13,양고기가 참 부드럽고 맛있어요. 직접 구워주시고 먹는 법도설명해주셔서 더욱 맛있게 먹고 남편과 좋은 시간 보냈습니다. 라베니체 야경도 참 좋은 때라 데이트하기 따이에요. 말뚝박기 놀이하는 동상찾으시면 딱보여요.,양고기가 참 부드럽고 맛있어요. 직접 구워주시고 먹는 법도설명해주셔서 더욱 맛있게 먹고 남편과 좋은 시간 보냈습니다. 라베니체 야경도 참 좋은 때라 데이트하기 따이에요. 말뚝박기 놀이하는 동상찾으시면 딱보여요.,"['양고기', '부드럽다', '맛있다', '직접', '법도', '설명', '더욱', '맛있다', '남편', '좋다', '시간', '라베', '니체', '야경', '좋다', '데이트', '말뚝', '놀이', '동상']",Positive,0.9733443856239319
양파이 장기동 라베니체점,경기 김포시 김포한강4로 12 라베니체 5차 101호,gim****,엄마생일겸 오랜만에 가족들이 모여 양갈비를 좋아하는 엄마를 위해 서치를 하다 집근처 맛있는 곳이라 추천이 떠서 방문을했어요!!분명 식당이라랬는데 직접 구워주셔서 오마카세인줄알았네요ㅎㅎ👍오히러 더 대접받는 느낌 너무좋았어요시킨 음식들 부위별로 설명해주시면서 어떻게 먹어야 더 맛있게 먹는지 알려주시니 그냥먹는것보다 더 맛있게먹을수 있었어요!!추천안하고 베길수가 있겟습니까?!!!!특히 소스며 반찬이며 곁들여서 먹으니까 더 고급지게 먹을수 있었어요.오랜만에 이렇게 맛있는 음식을 먹으면서 가족끼리 하하하호호하는게 너무 좋네여! 가족들끼리나 데이트할때 기분좋게 먹을수 있는곳이라 추천꼭 드립니다!,엄마생일겸 오랜만에 가족들이 모여 양갈비를 좋아하는 엄마를 위해 서치를 하다 집근처 맛있는 곳이라 추천이 떠서 방문을했어요!!분명 식당이라랬는데 직접 구워주셔서 오마카세인줄알았네요ㅎㅎ오히러 더 대접받는 느낌 너무좋았어요시킨 음식들 부위별로 설명해주시면서 어떻게 먹어야 더 맛있게 먹는지 알려주시니 그냥먹는것보다 더 맛있게먹을수 있었어요!!추천안하고 베길수가 있겟습니까?!!!!특히 소스며 반찬이며 곁들여서 먹으니까 더 고급지게 먹을수 있었어요.오랜만에 이렇게 맛있는 음식을 먹으면서 가족끼리 하하하호호하는게 너무 좋네여! 가족들끼리나 데이트할때 기분좋게 먹을수 있는곳이라 추천꼭 드립니다!,"['엄마', '생일', '가족', '갈비', '좋아하다', '엄마', '위해', '서치', '근처', '맛있다', '추천', '방문', '분명', '식당', '직접', '마카', '세인', '느낌', '좋다', '음식', '부위', '별로', '설명', '어떻다', '맛있다', '그냥', '맛있다', '있다', '추천', '있다', '소스', '반찬', '고급', '지게', '있다', '맛있다', '음식', '가족', '끼리', '좋다', '가족', '끼리', '데이트', '기분', '좋다', '있다', '추천']",Positive,0.969722330570221
양파이 장기동 라베니체점,경기 김포시 김포한강4로 12 라베니체 5차 101호,465****,직접 구워주시고 맛있어요,직접 구워주시고 맛있어요,"['직접', '맛있다']",Positive,0.9709736108779907
양파이 장기동 라베니체점,경기 김포시 김포한강4로 12 라베니체 5차 101호,딜리셔스초코,아이가 더 좋아하는곳오늘은 사람이 많아서인지중간에 양꼬치 변경했는데 숯이 오래걸렸어요맛있게 잘 먹었습니다비싸지만 군내없이 맛있고양갈비는 구워주시고오늘은 사장님이 직접 맛있는킥알려주셔서 더 맛나게먹었어요 😁,아이가 더 좋아하는곳오늘은 사람이 많아서인지중간에 양꼬치 변경했는데 숯이 오래걸렸어요맛있게 잘 먹었습니다비싸지만 군내없이 맛있고양갈비는 구워주시고오늘은 사장님이 직접 맛있는킥알려주셔서 더 맛나게먹었어요,"['아이', '좋아하다', '오늘', '사람', '많다', '인지', '중간', '꼬치', '변경', '맛있다', '비싸다', '군내', '맛있다', '갈비', '오늘', '사장', '직접', '맛있다']",Positive,0.9716112613677979
양파이 장기동 라베니체점,경기 김포시 김포한강4로 12 라베니체 5차 101호,빠샤3353,가족 외식하기에 너무 좋은 양파이~직접 꼬치를 구워먹는 재미가 있어 아이들이 너무 좋아해요.그리고 양갈비는 사장님의 노하우로 너무 맛있게 구워주셔서쒼나요~음식맛은 두말하면 손가락 아플정도로 냄새도 안나고 맛있어요.김포 맛집 완전 인정!,가족 외식하기에 너무 좋은 양파이직접 꼬치를 구워먹는 재미가 있어 아이들이 너무 좋아해요.그리고 양갈비는 사장님의 노하우로 너무 맛있게 구워주셔서쒼나요음식맛은 두말하면 손가락 아플정도로 냄새도 안나고 맛있어요.김포 맛집 완전 인정!,"['가족', '외식', '좋다', '파이', '직접', '꼬치', '재미', '있다', '아이', '좋아하다', '갈비', '사장', '노하우', '맛있다', '음식', '손가락', '아프다', '정도', '냄새', '안나', '맛있다', '김포', '맛집', '완전', '인정']",Positive,0.9730988144874573
양파이 장기동 라베니체점,경기 김포시 김포한강4로 12 라베니체 5차 101호,강메이꼬꼬,"매년 계절마다 다니던 곳인데 이사가고 오랜만에 방문했습니다.양질의 고기와 좋은 서비스로 매우 만족스러운 양파이입니다.8명 단체로도 갔었고, 손님 안계실땐 안쪽에서 애견동반도 가능하고, 무엇보다 너무 맛있습니다ㅎ오늘도 기분 좋게 잘먹고 갑니다^^!","매년 계절마다 다니던 곳인데 이사가고 오랜만에 방문했습니다.양질의 고기와 좋은 서비스로 매우 만족스러운 양파이입니다.8명 단체로도 갔었고, 손님 안계실땐 안쪽에서 애견동반도 가능하고, 무엇보다 너무 맛있습니다ㅎ오늘도 기분 좋게 잘먹고 갑니다!","['매년', '계절', '사가', '방문', '양질', '고기', '좋다', '서비스', '매우', '만족스럽다', '파이', '이다', '단체', '손님', '계시다', '안쪽', '애견', '동반', '가능하다', '무엇', '맛있다', '오늘', '기분', '좋다']",Positive,0.9738984704017639
