store_name,address,nickname,content,cleaned_content,tokenized_words,sentiment,sentiment_score
주문진수산시장,강원 강릉시 주문진읍 시장길 38,도로롱92,오징어 풍년이란 소식 듣고 주문진행세마리 만원별미오징어회손질집은 따로 있어요 오징어 손질비용은 이천원 받네요,오징어 풍년이란 소식 듣고 주문진행세마리 만원별미오징어회손질집은 따로 있어요 오징어 손질비용은 이천원 받네요,"['오징어', '풍년', '소식', '주문진', '행세', '마리', '별미', '오징어', '손질', '있다', '오징어', '손질', '비용', '이천원']",Negative,0.8100986480712891
주문진수산시장,강원 강릉시 주문진읍 시장길 38,변신47,주문진 수산시장 왔다가 주차편리구경거리 풍부 주차장에서 파도치는 모습 한창구경했네요,주문진 수산시장 왔다가 주차편리구경거리 풍부 주차장에서 파도치는 모습 한창구경했네요,"['주문진', '수산시장', '주차', '편리', '구경', '거리', '풍부', '주차장', '모습', '한창', '구경']",Positive,0.9226920008659363
주문진수산시장,강원 강릉시 주문진읍 시장길 38,장두식이,매번 회떠가서 잘먹는 돌고래수산건어물이  있는곳,매번 회떠가서 잘먹는 돌고래수산건어물이 있는곳,"['매번', '돌고래', '수산', '건어물', '있다']",Positive,0.9263225197792053
주문진수산시장,강원 강릉시 주문진읍 시장길 38,크레머,가격이 좋고 인심도 좋아서 자주 방문합니다.,가격이 좋고 인심도 좋아서 자주 방문합니다.,"['가격', '좋다', '인심', '좋다', '자주', '방문']",Positive,0.973181426525116
주문진수산시장,강원 강릉시 주문진읍 시장길 38,Oliviass,Goood,Goood,[],Positive,0.8994109630584717
주문진수산시장,강원 강릉시 주문진읍 시장길 38,장투더훈,"주문진가면 한번 들릴 만한 곳입니다~~주차하기 나쁘지않으며, 시장이랑 식당가랑 가까워서 편했네요ㅎㅎ수산물시장 구경하는 것도 좋았습니다!","주문진가면 한번 들릴 만한 곳입니다주차하기 나쁘지않으며, 시장이랑 식당가랑 가까워서 편했네요ㅎㅎ수산물시장 구경하는 것도 좋았습니다!","['주문진', '가면', '한번', '이다', '주차', '나쁘다', '시장', '식당가', '가깝다', '편하다', '수산물', '시장', '구경', '좋다']",Positive,0.9721480011940002
주문진수산시장,강원 강릉시 주문진읍 시장길 38,안졸리니졸리당,주차장이복잡해요,주차장이복잡해요,"['주차', '복잡하다']",Negative,0.9609847664833069
주문진수산시장,강원 강릉시 주문진읍 시장길 38,뽀꿈밥팩토리,"(구매를 위한)목적이 있어서 방문한건 아니었어요골목골목 비좁은데 따라오시거나 가로막아서는 호객행위는 불편했어요주차장은 입,출구가 좀 더 명확하게 표시되면 좋겠네요","구매를 위한목적이 있어서 방문한건 아니었어요골목골목 비좁은데 따라오시거나 가로막아서는 호객행위는 불편했어요주차장은 입,출구가 좀 더 명확하게 표시되면 좋겠네요","['구매', '목적', '있다', '방문', '아니다', '골목', '골목', '좁다', '호객', '행위', '불편하다', '주차장', '출구', '명확하다', '표시', '좋다']",Negative,0.9048431515693665
주문진수산시장,강원 강릉시 주문진읍 시장길 38,jin8188,주문진에 오면 항상 들리는 시장~주차장이 가까워서 너무 좋아요~,주문진에 오면 항상 들리는 시장주차장이 가까워서 너무 좋아요,"['주문진', '항상', '시장', '주차', '가깝다', '좋다']",Positive,0.9742317795753479
주문진수산시장,강원 강릉시 주문진읍 시장길 38,살구낭,굿,굿,[],Positive,0.9277362823486328
주문진수산시장,강원 강릉시 주문진읍 시장길 38,즐겁게부자,굿,굿,[],Positive,0.9277362823486328
주문진수산시장,강원 강릉시 주문진읍 시장길 38,구름3323,좋아요,좋아요,['좋다'],Positive,0.9396566152572632
주문진수산시장,강원 강릉시 주문진읍 시장길 38,안졸리니졸리당,굿,굿,[],Positive,0.9277362823486328
주문진수산시장,강원 강릉시 주문진읍 시장길 38,늘몬히,좋아요~,좋아요,['좋다'],Positive,0.9396566152572632
주문진수산시장,강원 강릉시 주문진읍 시장길 38,la creation,굳,굳,['굳다'],Positive,0.9499149918556213
주문진수산시장,강원 강릉시 주문진읍 시장길 38,lee****,좋아요,좋아요,['좋다'],Positive,0.9396566152572632
주문진수산시장,강원 강릉시 주문진읍 시장길 38,덥덥르트,그냥 주차장,그냥 주차장,"['그냥', '주차장']",Negative,0.9434416890144348
주문진수산시장,강원 강릉시 주문진읍 시장길 38,놀다가리요,너무너무 깔끔하고 맛있어요 재방문할거같아요,너무너무 깔끔하고 맛있어요 재방문할거같아요,"['깔끔하다', '맛있다', '방문', '같다']",Positive,0.9749359488487244
