store_name,address,nickname,content,cleaned_content,tokenized_words,sentiment,sentiment_score
서울랜드,경기 과천시 광명로 181,은혜ro,"과천 서울랜드에는 아이 생일이라서 왔어요!일요일 11시 기준 무난하게 주차하고,대기없이 입장했습니다. 놀이동산내에도 많이 붐비지 않아서, 대기30,40분이내였어요. 단풍도 예쁘게 물들고, 크리스마스준비를 예쁘게해놓으셔서 너무 설레고 들뜨며 기분좋게하루를 시작했어요. 아이들이 아장아장 걸을때 부터 매년 왔는데, 서울랜드에 오면 추억이 많습니다. 봄, 여름, 가을, 겨울 언제와도즐겁고 설레는 곳이예요. 재밌는 놀이기구도 신나게 타고아이들이 너무 행복해합니다!!","과천 서울랜드에는 아이 생일이라서 왔어요!일요일 11시 기준 무난하게 주차하고,대기없이 입장했습니다. 놀이동산내에도 많이 붐비지 않아서, 대기30,40분이내였어요. 단풍도 예쁘게 물들고, 크리스마스준비를 예쁘게해놓으셔서 너무 설레고 들뜨며 기분좋게하루를 시작했어요. 아이들이 아장아장 걸을때 부터 매년 왔는데, 서울랜드에 오면 추억이 많습니다. 봄, 여름, 가을, 겨울 언제와도즐겁고 설레는 곳이예요. 재밌는 놀이기구도 신나게 타고아이들이 너무 행복해합니다!!","['과천', '랜드', '아이', '생일', '일요일', '기준', '무난', '주차', '대기', '입장', '놀이동산', '대기', '단풍', '예쁘다', '크리스마스', '준비', '예쁘다', '설레다', '들뜨다', '기분', '좋다', '하루', '시작', '아이', '부터', '매년', '랜드', '추억', '많다', '여름', '가을', '겨울', '언제', '즐겁다', '설레다', '재밌다', '놀이기구', '신나다', '타고', '아이', '행복하다']",Positive,0.9707480669021606
서울랜드,경기 과천시 광명로 181,누구인가73,"11월 28일 금요일불금 이지만 붐비지 않아 너무 좋았어요 블링블링 크리스마스 분위기에 모닥불에 가래떡이나 마쉬멜로우까지 구워서 먹을 수도 있어요!몇몇 어트랙션은 쉬었지만 대부분 탈 수 있었고 대기도 많지 않아 바로바로 탈 수 있는 기구도 많았어요.빨간 풍차 쪽 무대에선 프로미스 나인 그룹도 왔었고 너무 좋았습니다.킹치만 산 쪽이라 해가 지면 금방 추워져요 귀도리,장갑 필수!","11월 28일 금요일불금 이지만 붐비지 않아 너무 좋았어요 블링블링 크리스마스 분위기에 모닥불에 가래떡이나 마쉬멜로우까지 구워서 먹을 수도 있어요!몇몇 어트랙션은 쉬었지만 대부분 탈 수 있었고 대기도 많지 않아 바로바로 탈 수 있는 기구도 많았어요.빨간 풍차 쪽 무대에선 프로미스 나인 그룹도 왔었고 너무 좋았습니다.킹치만 산 쪽이라 해가 지면 금방 추워져요 귀도리,장갑 필수!","['금요일', '불금', '좋다', '블링블링', '크리스마스', '분위기', '모닥불', '가래떡', '마쉬멜로우', '수도', '있다', '몇몇', '어트랙션', '대부분', '있다', '대기', '많다', '있다', '기구', '많다', '빨갛다', '풍차', '무대', '프로', '미스', '나인', '그룹', '좋다', '킹치', '지면', '금방', '도리', '장갑', '필수']",Positive,0.9671118259429932
서울랜드,경기 과천시 광명로 181,4 8 8 5,크리스마스 준비로 바쁜 서울랜드입니다! 잘못 적은거 아니구요 아직 더운데 정말로 준비중이어서 벌써?싶지만 실화입니다 ㄷ사진찍으놓은거 보세요 진짜에요저는 거짓말 안합니다요🤥암튼 사람이 많지 않아 오래 안기다리구 놀이기구를 여러가지 탈 수 있어 재밌고 좋았구욥어트랙션 이름이야 에버랜드 롯데월드 서울랜드 비슷한듯 달라서 헷갈려야지고 잘은 모르겠지만 회전목마랑 레일바이크?요런거 빼곤 다 탈 수 있었습니다점심으론 롯데리아에서 햄부기 먹엇구욥감튀는 거의 뺏겨서 많이 못먹엇슴다😅크리스마스 마켓 사이에 여기도 케데헌 캐릭터가 보여인기를 실감할 수 있었고햇빛 쨍쨍한데 크리스마스 장식들보니 기분이 묘했습니다3개월 정도밖에 안남긴했는데 이런 날씨도 금방 잊을만큼 추워질거라는게 실감이 안나네요😲,크리스마스 준비로 바쁜 서울랜드입니다! 잘못 적은거 아니구요 아직 더운데 정말로 준비중이어서 벌써?싶지만 실화입니다 ㄷ사진찍으놓은거 보세요 진짜에요저는 거짓말 안합니다요암튼 사람이 많지 않아 오래 안기다리구 놀이기구를 여러가지 탈 수 있어 재밌고 좋았구욥어트랙션 이름이야 에버랜드 롯데월드 서울랜드 비슷한듯 달라서 헷갈려야지고 잘은 모르겠지만 회전목마랑 레일바이크?요런거 빼곤 다 탈 수 있었습니다점심으론 롯데리아에서 햄부기 먹엇구욥감튀는 거의 뺏겨서 많이 못먹엇슴다크리스마스 마켓 사이에 여기도 케데헌 캐릭터가 보여인기를 실감할 수 있었고햇빛 쨍쨍한데 크리스마스 장식들보니 기분이 묘했습니다3개월 정도밖에 안남긴했는데 이런 날씨도 금방 잊을만큼 추워질거라는게 실감이 안나네요,"['크리스마스', '준비', '바쁘다', '랜드', '이다', '잘못', '아니다', '덥다', '준비', '벌써', '실화', '이다', '사진', '진짜', '거짓말', '사람', '많다', '놀이기구', '여러가지', '있다', '재밌다', '좋다', '트랙', '이름', '에버랜드', '롯데', '월드', '서울', '랜드', '비슷하다', '달라', '헷갈리다', '회전목마', '레일바이크', '있다', '점심', '롯데리아', '부기', '먹엇구욥감튀', '거의', '엇슴', '크리스마스', '마켓', '사이', '여기', '케데헌', '캐릭터', '인기', '실감', '있다', '햇빛', '크리스마스', '장식', '들보', '기분', '개월', '정도', '안남다', '이렇다', '날씨', '금방', '실감', '안나']",Positive,0.9588320851325989
서울랜드,경기 과천시 광명로 181,리뷰 쓰려고 맛집 다니는 리뷰어,"실적 상관없이 본인+동반 더블할인 신한카드 행사로 1인 21,900원에 뽕 뽑고 왔습니다!!메리 매일 크리스마스 행사로 가족단위 손님들 많았고 놀이기구는 보통 30분~1시간 대기 후 탑승했습니다음식점도 다양하고 간식 종류도 많아서 중간중간 허기진 배 채우기 좋았고 8시 반부터 시작하는 공연,불꽃 축제는 진짜 돈이 아깝지 않을만큼 멋졌습니다부모님 모시고 다시 가볼까합니다ㅎㅎ금토일중 방문하셔서 공연이랑 불꽃축제 꼭 보시고 조금 이른 크리스마스도 즐겨보세요진짜 강추입니다👍","실적 상관없이 본인동반 더블할인 신한카드 행사로 1인 21,900원에 뽕 뽑고 왔습니다!!메리 매일 크리스마스 행사로 가족단위 손님들 많았고 놀이기구는 보통 30분1시간 대기 후 탑승했습니다음식점도 다양하고 간식 종류도 많아서 중간중간 허기진 배 채우기 좋았고 8시 반부터 시작하는 공연,불꽃 축제는 진짜 돈이 아깝지 않을만큼 멋졌습니다부모님 모시고 다시 가볼까합니다ㅎㅎ금토일중 방문하셔서 공연이랑 불꽃축제 꼭 보시고 조금 이른 크리스마스도 즐겨보세요진짜 강추입니다","['실적', '상관없다', '본인', '동반', '더블', '할인', '신한카드', '행사', '메리', '매일', '크리스마스', '행사', '가족', '단위', '손님', '많다', '놀이기구', '보통', '대기', '탑승', '음식점', '다양하다', '간식', '종류', '많다', '중간', '중간', '좋다', '시작', '공연', '불꽃', '축제', '진짜', '아깝다', '멋지다', '부모님', '모시', '다시', '금토', '방문', '공연', '불꽃', '축제', '보시', '조금', '크리스마스', '진짜', '강추', '이다']",Positive,0.9676963090896606
서울랜드,경기 과천시 광명로 181,jjsfree,진짜 사람 많아서 주차하는데 시간 걸리고 놀이기구 타는 것도 시간 걸리고 ㅜㅜ 그래도 아이들이 잼있었다니 만족 해요♡  추워서 늦게 까지 있을 예정이라면 장갑 필수! 패딩 필수!  손난로 필수!  따뜻한 코코아 좋아요♡,진짜 사람 많아서 주차하는데 시간 걸리고 놀이기구 타는 것도 시간 걸리고 ㅜㅜ 그래도 아이들이 잼있었다니 만족 해요 추워서 늦게 까지 있을 예정이라면 장갑 필수! 패딩 필수! 손난로 필수! 따뜻한 코코아 좋아요,"['진짜', '사람', '많다', '주차', '시간', '놀이기구', '시간', '아이', '만족', '춥다', '있다', '예정', '라면', '장갑', '필수', '패딩', '필수', '난로', '필수', '따뜻하다', '코코아', '좋다']",Positive,0.9450641870498657
서울랜드,경기 과천시 광명로 181,복길이468,서울랜드 지그 크리스마스 느낌 가득이에요이색적이네요 함께간 초등학생들이 모두 좋아했어요.ㅎㅎ귀신의집은 빨리 예약이 끝나서 오픈런하고 먼저 달려가야 할 것 같아요(다음에는 꼭 가봐야게습니다)간식은 코코호두나 명랑핫도그 같이 프렌차이즈들이 있어 부담 없이 먹을 수 있어 좋아요.  명랑핫도그는 종류는 많지 않아도 금액 부담 없고 맛있게 먹을 수 있어서 좋네요츄러스 이런 것보다 바로 튀겨주는 명랑핫도그 맛있네요!!!,서울랜드 지그 크리스마스 느낌 가득이에요이색적이네요 함께간 초등학생들이 모두 좋아했어요.ㅎㅎ귀신의집은 빨리 예약이 끝나서 오픈런하고 먼저 달려가야 할 것 같아요다음에는 꼭 가봐야게습니다간식은 코코호두나 명랑핫도그 같이 프렌차이즈들이 있어 부담 없이 먹을 수 있어 좋아요. 명랑핫도그는 종류는 많지 않아도 금액 부담 없고 맛있게 먹을 수 있어서 좋네요츄러스 이런 것보다 바로 튀겨주는 명랑핫도그 맛있네요!!!,"['서울', '랜드', '지그', '크리스마스', '느낌', '가득', '이색', '초등학생', '모두', '좋아하다', '귀신의집', '예약', '오픈런', '먼저', '같다', '요다음', '습니', '간식', '코코', '호두', '명랑', '핫도그', '프렌', '이즈', '있다', '부담', '있다', '좋다', '명랑', '핫도그', '종류', '많다', '금액', '부담', '없다', '맛있다', '있다', '좋다', '츄러스', '이렇다', '바로', '명랑', '핫도그', '맛있다']",Positive,0.9689406752586365
서울랜드,경기 과천시 광명로 181,꿀비냥,"배우자와 데이트로 오후 6시권 구매해서 갔는데생각보다 넓고 볼거리가 많았습니다.24시간 크리스마스존 밤에 봐야 이뻐요!!!아이와 함께라면 사진찍을 곳도 많고 먹거리도 3500-5000아래여서 합리적인 가격이에요.오후8시부터는 광장에서 루나 공연하고, 금요일-일요일 9시에 불꽃 3-4분 터트려주는데 생각보다 스케일이 크고 좋았습니다.👍","배우자와 데이트로 오후 6시권 구매해서 갔는데생각보다 넓고 볼거리가 많았습니다.24시간 크리스마스존 밤에 봐야 이뻐요!!!아이와 함께라면 사진찍을 곳도 많고 먹거리도 35005000아래여서 합리적인 가격이에요.오후8시부터는 광장에서 루나 공연하고, 금요일일요일 9시에 불꽃 34분 터트려주는데 생각보다 스케일이 크고 좋았습니다.","['배우자', '데이트', '오후', '구매', '생각', '넓다', '볼거리', '많다', '크리스마스', '이쁘다', '아이', '사진', '곳도', '많다', '먹거리', '아래', '합리', '가격', '오후', '광장', '루나', '공연', '금요일', '일요일', '불꽃', '터트려', '생각', '스케일', '좋다']",Positive,0.9718148708343506
서울랜드,경기 과천시 광명로 181,z히힛z,"서울근교에 있어서 접근성 너무 좋고, 리프트타면 단풍 가득 볼 수 있어서 더 좋고, 서울랜드 내부는 크리스마스로 꾸며져있어서 너무 좋았습니당!","서울근교에 있어서 접근성 너무 좋고, 리프트타면 단풍 가득 볼 수 있어서 더 좋고, 서울랜드 내부는 크리스마스로 꾸며져있어서 너무 좋았습니당!","['근교', '있다', '접근성', '좋다', '리프트', '단풍', '가득', '있다', '좋다', '서울', '랜드', '내부', '크리스마스', '좋다']",Positive,0.9732752442359924
서울랜드,경기 과천시 광명로 181,달달한돼지력,서울대공원 안에 있는 놀이동산이에요.오픈런으로 10시전에 가면 서울랜드동문주차장에 주차 가능하고 동문으로 바로 입장 가능해요.서울랜드 방문자는 주차 무료예요.에버랜드나 롯데월드보다 대기가 훨씬 적어요.3살 아이랑 같이 가서 탈 것도 많고 큰 놀이터가 있어서 아이가 잘 놀아요.키 100cm인데 회전목마 비행기 범퍼카 기차 자전거 등 10가지 넘는 놀이기구 탑승했어요.10월 주말에 방문했고 아이랑 같이 타는 놀이기구 최장 대기시간이 10분이라서 기다릴만 했어요.콘텐츠가 없어 캐릭터 구경이나 퍼레이드는 볼게 없어요.시설도 전반적으로 오래된 느낌이에요.놀이동산 보다는 유원지 같은 공간이에요.안에 식당이 여러개 있고 가격이 비싸지 않아서 식당에서 밥 사먹을만 해요.,서울대공원 안에 있는 놀이동산이에요.오픈런으로 10시전에 가면 서울랜드동문주차장에 주차 가능하고 동문으로 바로 입장 가능해요.서울랜드 방문자는 주차 무료예요.에버랜드나 롯데월드보다 대기가 훨씬 적어요.3살 아이랑 같이 가서 탈 것도 많고 큰 놀이터가 있어서 아이가 잘 놀아요.키 100cm인데 회전목마 비행기 범퍼카 기차 자전거 등 10가지 넘는 놀이기구 탑승했어요.10월 주말에 방문했고 아이랑 같이 타는 놀이기구 최장 대기시간이 10분이라서 기다릴만 했어요.콘텐츠가 없어 캐릭터 구경이나 퍼레이드는 볼게 없어요.시설도 전반적으로 오래된 느낌이에요.놀이동산 보다는 유원지 같은 공간이에요.안에 식당이 여러개 있고 가격이 비싸지 않아서 식당에서 밥 사먹을만 해요.,"['서울대', '공원', '있다', '놀이동산', '오픈런', '가면', '랜드', '주차장', '주차', '가능하다', '동문', '바로', '입장', '가능하다', '서울', '랜드', '방문자', '주차', '무료', '에버랜드', '롯데', '월드', '대기', '아이', '많다', '놀이터', '있다', '아이', '회전목마', '비행기', '범퍼카', '기차', '자전거', '가지', '놀이기구', '탑승', '주말', '방문', '아이', '놀이기구', '시간', '콘텐츠', '없다', '캐릭터', '구경', '퍼레이드', '없다', '시설', '전반', '오래되다', '느낌', '놀이동산', '유원지', '같다', '공간', '식당', '있다', '가격', '비싸다', '식당']",Positive,0.9432530403137207
서울랜드,경기 과천시 광명로 181,h061,크리스마스 분위기로 꾸며놔서 너무 예뻐요!!11월 15일 토요일에 after 4 이용권으로 입장했는데 석양도 보고 불꽃놀이도 보고 나오니 딱이었어요.. 단풍도 너무 예뻤답니다.다음에 또 놀러갈래요!!,크리스마스 분위기로 꾸며놔서 너무 예뻐요!!11월 15일 토요일에 after 4 이용권으로 입장했는데 석양도 보고 불꽃놀이도 보고 나오니 딱이었어요.. 단풍도 너무 예뻤답니다.다음에 또 놀러갈래요!!,"['크리스마스', '분위기', '예쁘다', '토요일', '이용권', '입장', '석양', '보고', '불꽃놀이', '보고', '나오니', '딱이다', '단풍', '예쁘다', '다음', '갈래']",Positive,0.9733338952064514
