store_name,address,nickname,content,cleaned_content,tokenized_words,sentiment,sentiment_score
에코랜드 테마파크,제주 제주시 조천읍 번영로 1278-169,봄여름가을겨울그리고여름,입구 표지 깃발보고 별로일까 걱정했는데요(개선요망..)막상 들어가보니 와아.. 좋아요. 무료족욕 가능한 곳도 있고 기차타고 도는 숲도 좋고 강추. 일본 비에이 후라노랑 좀 비슷한데요(입구 간판은 달랏역 느낌도 있음)여튼 본전합니다. 다만 싼 가격이 아닌데 평일은 2회정도는 돌 수 있게 해주시면 좋겠어요.,입구 표지 깃발보고 별로일까 걱정했는데요개선요망..막상 들어가보니 와아.. 좋아요. 무료족욕 가능한 곳도 있고 기차타고 도는 숲도 좋고 강추. 일본 비에이 후라노랑 좀 비슷한데요입구 간판은 달랏역 느낌도 있음여튼 본전합니다. 다만 싼 가격이 아닌데 평일은 2회정도는 돌 수 있게 해주시면 좋겠어요.,"['입구', '표지', '깃발', '보고', '별로', '걱정', '개선', '요망', '막상', '좋다', '무료', '족욕', '가능하다', '곳도', '있다', '기차', '타고', '좋다', '강추', '일본', '에이', '노랑', '비슷하다', '입구', '간판', '달랏', '느낌', '있다', '본전', '다만', '가격', '아니다', '평일', '있다', '해주시', '좋다']",Positive,0.9689028859138489
에코랜드 테마파크,제주 제주시 조천읍 번영로 1278-169,야리아,제주도 여행중 가장 힘들었던 여행코스어르신과 동행을 해야 해서 기차로 구경하는 코스로 간단히 생각했는데 의외로 볼거리가 풍성해 놀랐다테마파크 크기의 규모가 엄청 크다시간이 허락된다면 하루종일 구경하고 경험을 해도다 볼수가 있을까?괜찮은 경험이었다 다만 기차 내부 소음이 심해서 신경이 거슬렸다,제주도 여행중 가장 힘들었던 여행코스어르신과 동행을 해야 해서 기차로 구경하는 코스로 간단히 생각했는데 의외로 볼거리가 풍성해 놀랐다테마파크 크기의 규모가 엄청 크다시간이 허락된다면 하루종일 구경하고 경험을 해도다 볼수가 있을까?괜찮은 경험이었다 다만 기차 내부 소음이 심해서 신경이 거슬렸다,"['제주도', '여행', '가장', '힘들다', '여행', '코스', '어르신', '동행', '기차', '구경', '코스', '간단하다', '생각', '볼거리', '성해', '파크', '크기', '규모', '시간', '허락', '하루', '종일', '구경', '경험', '해도', '있다', '괜찮다', '경험', '다만', '기차', '내부', '소음', '심하다', '신경']",Positive,0.9632799625396729
에코랜드 테마파크,제주 제주시 조천읍 번영로 1278-169,dudd021,에코랜드~~~아이들과함께라면 볼거리가 더욱 많아요말 먹이주기체험등 다양한 볼거리와 스카이바이크/타고싶었지만 무게 제한이 있어서 혼자타던지 아님 아이와타는게 좋구요 어른둘은 안되네요..ㅎㅎㅎ또 기차를 타고 가면서 각 역마다 내리면 테마가 다 다르기때문에 참 괜찮았구요 아이가있다면 어린이 미니롤러코스터..이거 정말 아이들이 너무 좋아해요 다만 아빠나엄마가 다리에 힘이 좋아야합니다 ㅎㅎ하늘도예쁘고 걸으며 산책하기에도 참 좋은곳 입니다 마지막 역 에서는 걸어서 산책로로 8분정도 가면 종착역이 나오는데 이건 선택입니다 걸어갈지 종착역까지 기차를 탈지~즐건여행 하세요♡,에코랜드아이들과함께라면 볼거리가 더욱 많아요말 먹이주기체험등 다양한 볼거리와 스카이바이크타고싶었지만 무게 제한이 있어서 혼자타던지 아님 아이와타는게 좋구요 어른둘은 안되네요..ㅎㅎㅎ또 기차를 타고 가면서 각 역마다 내리면 테마가 다 다르기때문에 참 괜찮았구요 아이가있다면 어린이 미니롤러코스터..이거 정말 아이들이 너무 좋아해요 다만 아빠나엄마가 다리에 힘이 좋아야합니다 ㅎㅎ하늘도예쁘고 걸으며 산책하기에도 참 좋은곳 입니다 마지막 역 에서는 걸어서 산책로로 8분정도 가면 종착역이 나오는데 이건 선택입니다 걸어갈지 종착역까지 기차를 탈지즐건여행 하세요,"['에코랜드', '아이', '볼거리', '더욱', '많다', '먹이', '주기', '체험', '다양하다', '볼거리', '스카이바', '이크타', '무게', '제한', '있다', '혼자', '아니다', '아이', '좋다', '어른', '안되다', '기차', '타고', '가면', '역마', '테마', '다르다', '때문', '괜찮다', '아이', '있다', '어린이', '미니', '롤러코스터', '정말', '아이', '좋아하다', '다만', '아빠', '엄마', '다리', '좋다', '하늘', '예쁘다', '산책', '좋다', '이다', '마지막', '산책로', '가면', '종착역', '이건', '선택', '이다', '종착역', '기차', '탈지', '즐겁다', '여행']",Positive,0.945248007774353
에코랜드 테마파크,제주 제주시 조천읍 번영로 1278-169,하늘아래나42,가족여행으로 제주도 욌다가 숙소통해 우연히 알게된 에코랜드 방문~ 생각보다 잼있었습니다. 자연과 함께 하는 듯한 느낌 강하고요~ 반나절은 시간 투자해야자 느긋하게 즐기면서 볼수 았을거 같아요~숲길 산책 너무 좋았네요영업종료 시간만 아니면 더 좋았을 건데 아쉽습니다. 다음번에는 좀더 일찍 와서 느긋히 둘러보고 갈 예정입니다.,가족여행으로 제주도 욌다가 숙소통해 우연히 알게된 에코랜드 방문 생각보다 잼있었습니다. 자연과 함께 하는 듯한 느낌 강하고요 반나절은 시간 투자해야자 느긋하게 즐기면서 볼수 았을거 같아요숲길 산책 너무 좋았네요영업종료 시간만 아니면 더 좋았을 건데 아쉽습니다. 다음번에는 좀더 일찍 와서 느긋히 둘러보고 갈 예정입니다.,"['가족', '여행', '제주도', '숙소', '통해', '에코랜드', '방문', '생각', '자연', '느낌', '강하다', '반나절', '시간', '투자', '느긋하다', '같다', '숲길', '산책', '좋다', '영업', '종료', '시간', '아니다', '좋다', '아쉽다', '다음', '좀더', '일찍', '느긋하다', '예정', '이다']",Positive,0.9726693630218506
에코랜드 테마파크,제주 제주시 조천읍 번영로 1278-169,지구별여행중입니다,"7~8년전에 와보고 오랫만에 방문인대 여전히 좋으네요. 넓은 부지에 기차타고 각 역마다 내리는 컨셉이예요. 자연을 배경으로 한다는 컨셉은 모두 같고요, 각 역마다 섹션이 달라 아이들 체험도 하고 사진도 찍고 산책하기 좋습니다. 갠적으로 마지막 섹션은 라벤더 꽃밭과 정원이 좋았고요. 아이들도 마지막에 있던 말농장에서 당근 먹이주기 체험을 좋아했어요! 이미 입장료 내고 들어온것인대  먹이주기 당근 컵 2개에 만원은 정말 비싸네요. 가격 조정이 필요합니다.  이 부분말고는 대체적으로 가족단위 여행 코스로 만족합니다. 남녀노소 모두 자연속에서 힐링하며 즐길 수 있는 곳이예요.","78년전에 와보고 오랫만에 방문인대 여전히 좋으네요. 넓은 부지에 기차타고 각 역마다 내리는 컨셉이예요. 자연을 배경으로 한다는 컨셉은 모두 같고요, 각 역마다 섹션이 달라 아이들 체험도 하고 사진도 찍고 산책하기 좋습니다. 갠적으로 마지막 섹션은 라벤더 꽃밭과 정원이 좋았고요. 아이들도 마지막에 있던 말농장에서 당근 먹이주기 체험을 좋아했어요! 이미 입장료 내고 들어온것인대 먹이주기 당근 컵 2개에 만원은 정말 비싸네요. 가격 조정이 필요합니다. 이 부분말고는 대체적으로 가족단위 여행 코스로 만족합니다. 남녀노소 모두 자연속에서 힐링하며 즐길 수 있는 곳이예요.","['보고', '방문', '인대', '여전하다', '좋다', '넓다', '부지', '기차', '타고', '역마', '컨셉', '자연', '배경', '컨셉', '모두', '같다', '역마', '섹션', '달라', '아이', '체험', '사진', '산책', '좋다', '마지막', '섹션', '라벤더', '꽃밭', '정원', '좋다', '아이', '마지막', '있다', '농장', '당근', '먹이', '주기', '체험', '좋아하다', '입장료', '먹이', '주기', '당근', '만원', '정말', '비싸다', '가격', '조정', '필요하다', '부분', '체적', '가족', '단위', '여행', '코스', '만족하다', '남녀', '노소', '모두', '연속', '힐링', '있다']",Positive,0.9661848545074463
에코랜드 테마파크,제주 제주시 조천읍 번영로 1278-169,블리블리9759,"✅ 제주 동쪽 여행 코스로 추천✅ 아이와 가볼 만한 곳으로 추천사실 에코랜드 예전에 와봤다고굳이 갈 필요 있을까? 생각했는데아이들과 함께하니 또 다른 경험이었어요✔️ 자연 속 힐링 + 다양한 체험✔️ 날씨 좋을 때 방문하면 사진 맛집✔️ 가족단위, 아이와 여행 코스로 추천제주 동쪽 여행 계획 중이시거나아이와 함께 갈 만한 곳을 찾고 계신다면에코랜드 테마파크 추천드립니다!아이와 행복한 추억 만들기딱 좋은 곳이에요 💕","제주 동쪽 여행 코스로 추천 아이와 가볼 만한 곳으로 추천사실 에코랜드 예전에 와봤다고굳이 갈 필요 있을까? 생각했는데아이들과 함께하니 또 다른 경험이었어요 자연 속 힐링 다양한 체험 날씨 좋을 때 방문하면 사진 맛집 가족단위, 아이와 여행 코스로 추천제주 동쪽 여행 계획 중이시거나아이와 함께 갈 만한 곳을 찾고 계신다면에코랜드 테마파크 추천드립니다!아이와 행복한 추억 만들기딱 좋은 곳이에요","['제주', '동쪽', '여행', '코스', '추천', '아이', '추천', '사실', '에코랜드', '예전', '굳이', '필요', '있다', '생각', '아이', '하니', '다른', '경험', '자연', '힐링', '다양하다', '체험', '날씨', '좋다', '방문', '사진', '맛집', '가족', '단위', '아이', '여행', '코스', '추천', '제주', '동쪽', '여행', '계획', '중이', '거나', '아이', '계시다', '에코랜드', '테마', '파크', '추천', '아이', '행복하다', '추억', '만들기', '좋다']",Positive,0.9584549069404602
에코랜드 테마파크,제주 제주시 조천읍 번영로 1278-169,아예수영맘,둘째가 3살일때 친정부모님과 함께 왔던 에코랜드를 둘째가 10살이 되어서 다시 왔어요. 이제는 셋째까지..비록 지금은 친정엄마는 안계시지만 친정엄마 1주기을 맞이하며 친정아빠랑 함께 친정엄아를 생각하는 시간을 가졌어요. 기차입구에 있는 돈까스를 드시며 너무 맛있다고 하셨는데 지금은 식당이 없어서 아쉬웠습니다.아이들도 기차를 타고 내리며 재미있어 하고 공연까지 손벽을 치면서 즐겁게 관람했어요. 서커스 공연느낌도 좋았어요. 예전엔 허허벌판 이었던 곳에 말들이 있어서 당근먹이 주는것도 좋은 추억이 되었어요.세아이들이 좋았는지 내년에 또 오자고 하네요,둘째가 3살일때 친정부모님과 함께 왔던 에코랜드를 둘째가 10살이 되어서 다시 왔어요. 이제는 셋째까지..비록 지금은 친정엄마는 안계시지만 친정엄마 1주기을 맞이하며 친정아빠랑 함께 친정엄아를 생각하는 시간을 가졌어요. 기차입구에 있는 돈까스를 드시며 너무 맛있다고 하셨는데 지금은 식당이 없어서 아쉬웠습니다.아이들도 기차를 타고 내리며 재미있어 하고 공연까지 손벽을 치면서 즐겁게 관람했어요. 서커스 공연느낌도 좋았어요. 예전엔 허허벌판 이었던 곳에 말들이 있어서 당근먹이 주는것도 좋은 추억이 되었어요.세아이들이 좋았는지 내년에 또 오자고 하네요,"['둘째', '살일때', '친정', '부모님', '에코랜드', '둘째', '살이', '다시', '이제', '비록', '지금', '친정엄마', '계시다', '친정엄마', '맞이', '친정', '아빠', '친정엄아', '생각', '시간', '기차', '입구', '있다', '돈까스', '맛있다', '지금', '식당', '없다', '아쉽다', '아이', '기차', '타고', '재미있다', '공연', '손벽', '치면', '즐겁다', '관람', '서커스', '느낌', '좋다', '예전', '허허벌판', '있다', '당근', '먹이', '좋다', '추억', '아이', '좋다', '내년', '오자']",Positive,0.9674410820007324
에코랜드 테마파크,제주 제주시 조천읍 번영로 1278-169,쫑이의 사계절 여행,우와~~ 아이들 놀거리도 많고 구경거리도 너무 많아요 ㅎㅎ 천천히 구경하니 아이들이랑 4시간이나 있었네요 ㅋㅋㅋㅋ 각 역마다 특색있고 재미난 놀거리가 준비되어 있으니 꼭 한번 모두 방문해보세요!! 오리배는 4만원.. 좀 비쌈 ㅋㅋㅋ,우와 아이들 놀거리도 많고 구경거리도 너무 많아요 ㅎㅎ 천천히 구경하니 아이들이랑 4시간이나 있었네요 ㅋㅋㅋㅋ 각 역마다 특색있고 재미난 놀거리가 준비되어 있으니 꼭 한번 모두 방문해보세요!! 오리배는 4만원.. 좀 비쌈 ㅋㅋㅋ,"['아이', '거리', '많다', '거리', '많다', '구경', '아이', '있다', '역마', '특색', '있다', '재미', '거리', '준비', '있다', '한번', '모두', '방문', '오리', '비싸다']",Positive,0.971814751625061
에코랜드 테마파크,제주 제주시 조천읍 번영로 1278-169,완이84,아이들과 사진찍고 산책하기 너무 좋아요계절마다 컨셉 꽃들이 있어서 좋아요지난 겨울엔 동백꽃이랑 사진 찍었는데 이번엔 이름모를 꽃들이 알록달록 있네요라벤더가 없어서 아쉬웠는데 5월이라고 하네요 ㅋㅋ말 먹이 주는 체험 하는 곳들을 아이들이 좋아했어요 산양과 말 만져도보고 먹이고 주고직원분께서 아이들 몇몇 말도 태워주셨어요감사합니다 체험 하고싶어했는데 스노우볼 재고가 없어 못한게 너무 아쉽네요 다음에 또 방문할게요~~,아이들과 사진찍고 산책하기 너무 좋아요계절마다 컨셉 꽃들이 있어서 좋아요지난 겨울엔 동백꽃이랑 사진 찍었는데 이번엔 이름모를 꽃들이 알록달록 있네요라벤더가 없어서 아쉬웠는데 5월이라고 하네요 ㅋㅋ말 먹이 주는 체험 하는 곳들을 아이들이 좋아했어요 산양과 말 만져도보고 먹이고 주고직원분께서 아이들 몇몇 말도 태워주셨어요감사합니다 체험 하고싶어했는데 스노우볼 재고가 없어 못한게 너무 아쉽네요 다음에 또 방문할게요,"['아이', '사진', '산책', '좋다', '계절', '컨셉', '꽃들이', '있다', '좋다', '지난', '겨울', '동백꽃', '사진', '이번', '이름', '꽃들이', '알록달록', '있다', '라벤더', '없다', '아쉽다', '먹이', '체험', '아이', '좋아하다', '산양', '보고', '먹이', '직원', '아이', '몇몇', '체험', '스노우볼', '재고', '없다', '아쉽다', '다음', '방문']",Positive,0.9697896838188171
에코랜드 테마파크,제주 제주시 조천읍 번영로 1278-169,보라돌이99,넓은데 기차로 이동하며 역에 내렸다 둘러보고 사진찍고 다시 기차타고 오랜만에 많이걸었고마지막엔 입구까지 걸어서 10분쯤거리인데 기차안타고 산책하며 돌아왔는데 해질무렵이라 좀 무섭지만 가족과함께라 즐거웠어요입장료가 좀 비싼듯.네이버예약해서 할인받았어요,넓은데 기차로 이동하며 역에 내렸다 둘러보고 사진찍고 다시 기차타고 오랜만에 많이걸었고마지막엔 입구까지 걸어서 10분쯤거리인데 기차안타고 산책하며 돌아왔는데 해질무렵이라 좀 무섭지만 가족과함께라 즐거웠어요입장료가 좀 비싼듯.네이버예약해서 할인받았어요,"['넓다', '기차', '이동', '사진', '다시', '기차', '타고', '마지막', '입구', '기차', '안타', '산책', '무렵', '무섭다', '가족', '즐겁다', '입장료', '비싸다', '네이버', '예약', '할인']",Positive,0.9635183811187744
