store_name,address,nickname,content,cleaned_content,tokenized_words,sentiment,sentiment_score
통영케이블카,경남 통영시 발개로 205,ast****,케이블카 무서울 것 같아서 탈까 말까 고민 많이 했었는데두려움보다 아름다움이 훨씬 큽니다엄마랑 단 둘이 떠난 통영 여행에서엄마가 이번 여행 코스 중 가장 마음에 들었던 코스라고 하셨어요미륵산 등반하면서 많은 이야기를 나누기도 했고정상에서 바라본 전경도 잊을 수 없을 것 같습니다,케이블카 무서울 것 같아서 탈까 말까 고민 많이 했었는데두려움보다 아름다움이 훨씬 큽니다엄마랑 단 둘이 떠난 통영 여행에서엄마가 이번 여행 코스 중 가장 마음에 들었던 코스라고 하셨어요미륵산 등반하면서 많은 이야기를 나누기도 했고정상에서 바라본 전경도 잊을 수 없을 것 같습니다,"['케이블카', '무섭다', '같다', '고민', '두려움', '아름답다', '엄마', '통영', '여행', '엄마', '이번', '여행', '코스', '가장', '마음', '코스', '미륵산', '등반', '많다', '이야기', '나누기', '고정상', '전경', '없다', '같다']",Positive,0.9727118611335754
통영케이블카,경남 통영시 발개로 205,산세베리아20,경치가 너무 멋있네요 케이블카 전망대랑 미륵산 정상까지 쭉 돌아보고 내려오니 2시간 걸렸어요 전날 방문한 디피랑 영수증으로 50%할인 받았어요 근데 예쁜 파란바다를 보려면 오후에 가야할것 같아요 오전에는 해무때문인지 좀 흐리게 보여요,경치가 너무 멋있네요 케이블카 전망대랑 미륵산 정상까지 쭉 돌아보고 내려오니 2시간 걸렸어요 전날 방문한 디피랑 영수증으로 50할인 받았어요 근데 예쁜 파란바다를 보려면 오후에 가야할것 같아요 오전에는 해무때문인지 좀 흐리게 보여요,"['경치', '멋있다', '케이블카', '전망대', '미륵산', '정상', '전날', '방문', '디피', '영수증', '할인', '예쁘다', '파란', '바다', '오후', '가야', '같다', '오전', '해무', '때문']",Positive,0.936724841594696
통영케이블카,경남 통영시 발개로 205,sexy pretty1004,아는 언니랑 1박2일로 통영여행을 계획하다가 통영 케이블카를 안타봐서 여행코스에 넣었는데 케이블카 타길 잘했다는 생각이 들더라구요ㅎㅎ날씨가 너무 좋아서 경치가 더 이쁘게 보임과 동시에 사진이 너무 잘나와서 이쁜 사진과 동영상 건졌어요ㅎ-ㅎ전망대에 올라가니 와~ 하고 감탄사가 절로 나오더라구요!!!!!포토존이 괜히 포토존이 아니었어요!ㅋㅋㅋㅋㅋ우리나라가 이쁜 곳이 많구나라는걸 새삼 다시 깨달았어요ㅎ케이블카 안에서 찍은 사진이 잘나와서 2개 인화해서 각각 하나씩 가져갔네요ㅎㅋ,아는 언니랑 1박2일로 통영여행을 계획하다가 통영 케이블카를 안타봐서 여행코스에 넣었는데 케이블카 타길 잘했다는 생각이 들더라구요ㅎㅎ날씨가 너무 좋아서 경치가 더 이쁘게 보임과 동시에 사진이 너무 잘나와서 이쁜 사진과 동영상 건졌어요ㅎㅎ전망대에 올라가니 와 하고 감탄사가 절로 나오더라구요!!!!!포토존이 괜히 포토존이 아니었어요!ㅋㅋㅋㅋㅋ우리나라가 이쁜 곳이 많구나라는걸 새삼 다시 깨달았어요ㅎ케이블카 안에서 찍은 사진이 잘나와서 2개 인화해서 각각 하나씩 가져갔네요ㅎㅋ,"['언니', '통영', '여행', '계획', '통영', '케이블카', '안타', '여행', '코스', '케이블카', '생각', '날씨', '좋다', '경치', '이쁘다', '보임', '동시', '사진', '이쁘다', '사진', '동영상', '전망대', '감탄사', '절로', '포토', '포토', '아니다', '우리나라', '이쁘다', '많다', '새삼', '다시', '케이블카', '사진', '인화', '각각', '하나']",Positive,0.9627653360366821
통영케이블카,경남 통영시 발개로 205,엄성49,"통영 가족여행에서 유명한 통영케이블카를 탔어요.경치가 워낙 좋기로 유명해서 기대하고 갔는데, 실제로 타보니 바다와 산이 한눈에 들어와서 가족 모두가 만족했어요. 특히 부모님들은 천천히 올라가는 케이블카 안에서 탁 트인 전망을 보며 무척 좋아하셨어요.40개월 아이도 무서워하지 않고 창문에 바짝 붙어서 신나 하더라고요.경로우대 2명, 어른 3명, 아이 1명까지 총 6명이 왕복으로 탔고 79,000원이었어요.가격 대비 가족 모두가 즐거운 시간을 보낼 수 있어서 여행의 하이라이트였어요.✅ 통영 가족여행에서 케이블카 탑승✅ 경로우대 2명 + 어른 3명 + 40개월 아이 1명✅ 왕복 총 79,000원✅ 전망이 좋아 부모님 만족도 높음✅ 아이도 무서워하지 않고 즐거워함✅ 가족여행 코스로 추천할 만함","통영 가족여행에서 유명한 통영케이블카를 탔어요.경치가 워낙 좋기로 유명해서 기대하고 갔는데, 실제로 타보니 바다와 산이 한눈에 들어와서 가족 모두가 만족했어요. 특히 부모님들은 천천히 올라가는 케이블카 안에서 탁 트인 전망을 보며 무척 좋아하셨어요.40개월 아이도 무서워하지 않고 창문에 바짝 붙어서 신나 하더라고요.경로우대 2명, 어른 3명, 아이 1명까지 총 6명이 왕복으로 탔고 79,000원이었어요.가격 대비 가족 모두가 즐거운 시간을 보낼 수 있어서 여행의 하이라이트였어요. 통영 가족여행에서 케이블카 탑승 경로우대 2명 어른 3명 40개월 아이 1명 왕복 총 79,000원 전망이 좋아 부모님 만족도 높음 아이도 무서워하지 않고 즐거워함 가족여행 코스로 추천할 만함","['통영', '가족', '여행', '유명하다', '통영', '케이블카', '경치', '워낙', '좋다', '유명하다', '기대하다', '실제', '바다', '산이', '한눈', '가족', '모두', '만족하다', '부모님', '케이블카', '전망', '무척', '좋아하다', '개월', '아이', '무섭다', '창문', '바짝', '신나다', '경로', '우대', '어른', '아이', '왕복', '가격', '대비', '가족', '모두', '즐겁다', '시간', '있다', '여행', '하이라이트', '통영', '가족', '여행', '케이블카', '탑승', '경로', '우대', '어른', '개월', '아이', '왕복', '전망', '좋다', '부모님', '만족도', '높다', '아이', '무섭다', '즐겁다', '가족', '여행', '코스', '추천']",Positive,0.9610235095024109
통영케이블카,경남 통영시 발개로 205,참맛있다,통영관광 필수코스~ 한려해상국립공원을 한눈에 내려다 볼수있는 통영케이블카~!오랜만에 와보지만 봐도봐도 질리지 않는 풍경이에요~!,통영관광 필수코스 한려해상국립공원을 한눈에 내려다 볼수있는 통영케이블카!오랜만에 와보지만 봐도봐도 질리지 않는 풍경이에요!,"['통영', '관광', '필수', '코스', '해상', '국립공원', '한눈', '통영', '케이블카', '보지', '질리', '풍경']",Positive,0.974288821220398
통영케이블카,경남 통영시 발개로 205,뿌뉴,"가족여행으로 방문한 통영통영에 오면 꼭 케이블카를 타야 된다고 해서 타러 왔습니다. 보기에는 엄청 스피드가 있어 보였는데, 막상 타니 빠르지않고 안정적인 느낌이라~ 무섭지않았어요 ~~ 창문으로 보는 자연 환경이 너무 이뻐서 감탄 하면서 편하게 정상까지 올라 갔어요. 정상에 가니 또 다른 풍경이 펼쳐져서 정말 좋더라구요. 아기도 부모님도 많이 걷지 않고 이용할 수 있어 좋았어요. 여유가 되시는 분들은 정상에서 미륵산으로 빠지는 길이 있던데 이용해 보시면 좋을 거 같아요. 저희는 정상에서 다같이 즐겁게 구경도 하고 사진도 찍고 바로 내려왔어요. 공기만 더 좋았더라면 훨씬 환상적 이었을 것 같았지만 그래도 좋았어요","가족여행으로 방문한 통영통영에 오면 꼭 케이블카를 타야 된다고 해서 타러 왔습니다. 보기에는 엄청 스피드가 있어 보였는데, 막상 타니 빠르지않고 안정적인 느낌이라 무섭지않았어요 창문으로 보는 자연 환경이 너무 이뻐서 감탄 하면서 편하게 정상까지 올라 갔어요. 정상에 가니 또 다른 풍경이 펼쳐져서 정말 좋더라구요. 아기도 부모님도 많이 걷지 않고 이용할 수 있어 좋았어요. 여유가 되시는 분들은 정상에서 미륵산으로 빠지는 길이 있던데 이용해 보시면 좋을 거 같아요. 저희는 정상에서 다같이 즐겁게 구경도 하고 사진도 찍고 바로 내려왔어요. 공기만 더 좋았더라면 훨씬 환상적 이었을 것 같았지만 그래도 좋았어요","['가족', '여행', '방문', '통영', '통영', '케이블카', '보기', '스피드', '있다', '막상', '빠르다', '안정', '느낌', '무섭다', '창문', '자연', '환경', '이쁘다', '감탄', '편하다', '정상', '정상', '다른', '풍경', '정말', '좋다', '아기', '부모님', '이용', '있다', '좋다', '여유', '정상', '미륵산', '길이', '있다', '이용', '보시', '좋다', '같다', '저희', '정상', '즐겁다', '구경', '사진', '바로', '공기', '좋다', '환상', '같다', '좋다']",Positive,0.965594470500946
통영케이블카,경남 통영시 발개로 205,달콤한베지밀,"케이블카 정말 좋아허는데요 최근에 갔던 여수 , 제천, 부산송도, 통영 케이블카 제각각 매력있지만 통영이 최고이네요높은곳에서 내려보는 푸른 바다, 중간중간 섬들 너무 아름답습니다. 케이블카때문에라도 통영 재방문 하고싶을 정도임","케이블카 정말 좋아허는데요 최근에 갔던 여수 , 제천, 부산송도, 통영 케이블카 제각각 매력있지만 통영이 최고이네요높은곳에서 내려보는 푸른 바다, 중간중간 섬들 너무 아름답습니다. 케이블카때문에라도 통영 재방문 하고싶을 정도임","['케이블카', '정말', '좋다', '최근', '여수', '제천', '부산', '송도', '통영', '케이블카', '제각각', '매력', '있다', '통영', '최고', '높다', '푸른', '바다', '중간', '중간', '아름답다', '케이블카', '때문', '통영', '방문', '정도']",Positive,0.9729704856872559
통영케이블카,경남 통영시 발개로 205,chemchemy,전경이 너무 멋져요 👍 가볍게 편도 기준 15~20분 정도 오를 수 있는 산도 있어요. 정상에 오르면 이렇게 멋진 풍경을 볼 수 있네요~,전경이 너무 멋져요 가볍게 편도 기준 1520분 정도 오를 수 있는 산도 있어요. 정상에 오르면 이렇게 멋진 풍경을 볼 수 있네요,"['전경', '멋지다', '가볍다', '편도', '기준', '정도', '있다', '산도', '있다', '정상', '멋지다', '풍경', '있다']",Positive,0.973000168800354
통영케이블카,경남 통영시 발개로 205,콩이1742,통영으로 여행가면 빠질 수 없는 케이블카케이블카를  타고 보이는 전경도 전망대에서 보이는 전경도 너무나 멋있고 바람도 시원했어요,통영으로 여행가면 빠질 수 없는 케이블카케이블카를 타고 보이는 전경도 전망대에서 보이는 전경도 너무나 멋있고 바람도 시원했어요,"['통영', '여행가', '없다', '케이블카', '케이블카', '타고', '전경', '전망대', '전경', '멋있다', '바람', '시원하다']",Positive,0.9747291803359985
통영케이블카,경남 통영시 발개로 205,YZ07,부모님 모시고  갔는데미륵산 도착해서 20분정도 계단 올라가면 미륵산 정상 도착합니다사회책에서만 보던 그 한려해상 풍경을 눈에 담는건 정말 좋았어요.,부모님 모시고 갔는데미륵산 도착해서 20분정도 계단 올라가면 미륵산 정상 도착합니다사회책에서만 보던 그 한려해상 풍경을 눈에 담는건 정말 좋았어요.,"['부모님', '모시', '미륵산', '도착', '계단', '미륵산', '정상', '도착', '사회', '해상', '풍경', '정말', '좋다']",Positive,0.9733144640922546
